id,BIO_anno,class
662,O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N I-PRODUCT O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O,2
663,O O B-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ O,2
664,O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-PRODUCT I-BANK O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O I-BANK B-PRODUCT O O O O O,0
665,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
666,B-PRODUCT O O O O O O O O O O O O,0
667,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O,2
668,O O O O O O O O O O B-PRODUCT O O O I-COMMENTS_ADJ O O O O O,2
669,O O O O O O O O O O O O O O O O,2
670,O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT,2
671,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O I-COMMENTS_ADJ B-COMMENTS_ADJ I-PRODUCT I-PRODUCT O O O O O O O O O O O I-PRODUCT,2
672,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O,2
673,B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
674,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-BANK O O I-COMMENTS_N I-COMMENTS_N O,2
675,B-COMMENTS_N O O O O O O O O O O O I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N O O O O O O O O O O B-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O I-COMMENTS_N O,2
676,O O O O O O O O O O O O O O O O O O O O O O O O O O,0
677,B-PRODUCT O O O O O O O I-PRODUCT O B-COMMENTS_ADJ O O,2
678,O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O,2
679,O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O,2
680,O B-PRODUCT O B-PRODUCT O O O O O O O O O O O O O O O O I-PRODUCT I-PRODUCT O O O O O O O I-COMMENTS_N B-COMMENTS_N O O O,2
681,O O O O O O B-BANK I-BANK O I-PRODUCT O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O I-PRODUCT I-PRODUCT O O O O O O O I-COMMENTS_N B-COMMENTS_N O O O O O O,2
682,O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_N O B-BANK,2
683,O O O O O O O O O O O O O O O O O O O O O O O O O O,2
683,O O O O O O O O O O O O O O O O,2
685,O O O O O O O O O O O O O O O O O O O O O B-BANK I-PRODUCT I-PRODUCT O O I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O,2
686,O I-COMMENTS_N O O O B-COMMENTS_N O O O I-COMMENTS_N O I-COMMENTS_ADJ O,2
687,O O O O I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O,2
688,O O O O O O O O O O O O O I-COMMENTS_ADJ O O,2
689,O B-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
690,O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-PRODUCT O O O O O O O O B-PRODUCT O O O O O O O O O O O O O,2
691,O I-COMMENTS_ADJ O O O O O O O O O O I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N O O O O,2
692,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK O O O O O O O O,2
693,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O,2
694,O O O O O O O I-PRODUCT O B-COMMENTS_N I-PRODUCT O O O B-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O I-PRODUCT O O O O O O I-PRODUCT O O O O O O O O O O O O,2
695,O O O O O O O O I-COMMENTS_N B-COMMENTS_ADJ O,2
696,O O O I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT I-PRODUCT O O,2
697,O I-PRODUCT O O O O O O O,2
698,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O B-PRODUCT O O I-PRODUCT O O,2
699,O I-PRODUCT I-PRODUCT I-PRODUCT O O O I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O,0
700,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-COMMENTS_N O O O O O O O O O,2
701,O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O,2
702,B-COMMENTS_N O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
703,O O B-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
704,B-BANK I-BANK B-PRODUCT B-COMMENTS_ADJ I-PRODUCT,2
705,O O O O O O O O O O O O I-COMMENTS_N O,2
706,O O O O O I-PRODUCT O O O O O O O O O O O O O O O,2
707,O O O O I-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_ADJ O O,2
708,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
708,O O B-BANK I-BANK O I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
710,O O O O O O O O O O O O O O O O O O O O O,2
711,B-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O,2
712,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
713,O O B-BANK I-BANK I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O,2
714,O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O,0
715,B-BANK I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
716,O O O O O O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O,2
717,B-PRODUCT I-PRODUCT O O O O O O O O O,2
718,B-PRODUCT O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O,2
719,O O O B-PRODUCT I-PRODUCT O I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O,2
720,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O I-COMMENTS_N O O,2
721,O O O O B-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT O O,2
722,O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O,2
723,O O O O O O O O O O O O O O O,2
724,O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
725,O O O O O O B-BANK I-BANK I-BANK I-BANK O,2
726,B-PRODUCT I-PRODUCT O O O I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-PRODUCT I-PRODUCT,0
727,O O O O O I-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_N O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O B-COMMENTS_N,2
728,B-BANK I-BANK O O O O O O O O O O O O O O,2
729,O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_N O O O O O,2
730,B-BANK I-BANK O O O O O O O O I-COMMENTS_ADJ O O O O O,2
731,O O O O O O O O O O O I-COMMENTS_N,2
732,O O O B-BANK O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O,2
733,O I-PRODUCT O O I-COMMENTS_ADJ O I-PRODUCT O O O O O O O,2
734,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O I-COMMENTS_ADJ O O O O O O O O,2
735,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O,2
736,O I-BANK B-COMMENTS_N I-PRODUCT I-PRODUCT I-PRODUCT O O O I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ O O O,0
737,O O B-PRODUCT I-PRODUCT O O O O O O O I-PRODUCT O O O O O O O O O O O O O O O O O O O,2
738,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
739,O O O O O O O O O B-COMMENTS_ADJ O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O,2
740,O O O O O O O O O O O O O O O O O O O O O O O I-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O,2
741,O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O,2
742,O O O O O O O O O O O O O O I-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
743,O O B-BANK O I-PRODUCT I-PRODUCT O O I-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O,2
744,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O,2
745,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O I-PRODUCT I-PRODUCT O O O O O O O O O O O O,2
746,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O,2
747,O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O,2
748,O O O O O O O O O O O O O O O O O O O O O O O,2
749,B-BANK I-PRODUCT O I-PRODUCT O O O O O O O O O O O O,2
749,O O O O O O O O O O O O O O O O,2
751,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
752,O O O O O O O B-PRODUCT O O I-PRODUCT I-PRODUCT O I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O I-PRODUCT O B-PRODUCT I-PRODUCT O I-COMMENTS_N O O O O O B-COMMENTS_ADJ B-COMMENTS_N O O O O O O O O O O I-PRODUCT O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O,2
753,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O,2
754,O I-COMMENTS_ADJ O O O O O I-BANK O I-PRODUCT I-PRODUCT O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
755,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
756,O O O O O O B-BANK I-BANK O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
757,O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
758,O O O O O O I-PRODUCT O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_ADJ O,2
759,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT,2
760,O O O O O O O O O O O O O O O O O O O O,2
761,O I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O I-COMMENTS_N,2
762,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-PRODUCT O O O O O O O O B-COMMENTS_ADJ O O O O O O O O,2
763,O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O,2
764,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
765,B-PRODUCT O O O O O O O O O O O O O O O I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
766,O O O B-BANK O I-COMMENTS_N O O O O O O O O B-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ O O,2
767,O O O O O O O O O O O O O O O O I-PRODUCT O O O O O O I-COMMENTS_ADJ O O O O O O O O O O,2
768,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
769,B-BANK O O O B-COMMENTS_ADJ O O B-BANK O O O I-PRODUCT,2
770,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,2
771,O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O,1
772,B-PRODUCT I-COMMENTS_N O B-PRODUCT I-COMMENTS_N O O O O B-BANK I-BANK O O O O O O O O B-BANK I-BANK O O O O B-PRODUCT O B-PRODUCT O B-PRODUCT O B-COMMENTS_N O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O I-BANK B-COMMENTS_ADJ O O O O O O O,2
773,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,2
774,O O O O B-BANK I-BANK O O O O I-PRODUCT O I-PRODUCT I-PRODUCT O O O,2
774,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
776,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N O O I-PRODUCT I-PRODUCT O O O O O O O,2
777,O O O O O O O O O I-COMMENTS_N O I-COMMENTS_ADJ,2
778,I-PRODUCT O I-PRODUCT O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O,1
779,O O O I-PRODUCT I-PRODUCT O O O O O O O O O,2
780,O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O,2
781,O O O O O O O O O O B-BANK I-BANK O O O,2
782,B-BANK I-BANK O O O O O O O O O O,2
783,O O O O O B-COMMENTS_N O O O O O O O O O O B-COMMENTS_N O O O O B-PRODUCT I-PRODUCT O O O O O O O O O,2
784,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
785,O O O O O B-COMMENTS_ADJ O O O B-BANK I-BANK O O O O O O O O O O O O O O,2
786,O O O B-BANK I-BANK O O O B-BANK I-BANK B-PRODUCT I-PRODUCT O O O,2
787,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-PRODUCT I-PRODUCT O O O O O I-PRODUCT O,2
788,B-PRODUCT I-PRODUCT B-COMMENTS_ADJ O O O O O O O O O I-COMMENTS_N O I-BANK O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_N O O O O O O O I-COMMENTS_N O I-PRODUCT I-PRODUCT O O O O O O O O O O O O B-COMMENTS_N I-PRODUCT O O O O O O O O O O O O O,0
789,O O O O O O O O O O O O I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O,2
790,O O O O O B-PRODUCT I-PRODUCT O O O I-COMMENTS_N O I-PRODUCT I-PRODUCT O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O I-COMMENTS_ADJ,2
791,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O I-PRODUCT O O O O O O O O O O O O O O O,2
792,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N O O O O O O O O O O O O,2
793,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O,2
794,B-COMMENTS_N I-COMMENTS_N I-PRODUCT O O O O,2
795,B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ,2
796,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
797,O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O,2
798,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O O O O,2
799,O O O O O O O B-COMMENTS_N O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_ADJ O O O O,2
800,O O O O B-BANK I-BANK O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK O O O O O O I-COMMENTS_ADJ O I-COMMENTS_ADJ O O O O,2
801,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O B-BANK O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O B-COMMENTS_ADJ O B-COMMENTS_N O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O B-BANK O O O O O O O O O O O O O O O,0
802,O O O O O O O O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O B-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O,1
803,O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O I-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
804,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O I-COMMENTS_N I-COMMENTS_N O O O I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O I-BANK O O O O O O O,2
805,O O O O O O O I-BANK O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N O B-PRODUCT O O O O O O O O O O O O O O O O O O B-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
806,O O O O O O O O O O B-PRODUCT O O O O O O O I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O B-BANK B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O,2
807,O B-PRODUCT I-PRODUCT O O O O O O O O B-BANK O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
808,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O I-PRODUCT I-PRODUCT O,2
809,O O O O O O O O B-BANK I-BANK O O O O O O,2
810,O O I-PRODUCT O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-PRODUCT O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
811,B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
812,O O O O O O B-PRODUCT I-PRODUCT O O O O O,2
813,B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O I-COMMENTS_ADJ O O O O O O O B-BANK I-BANK O B-BANK I-BANK O O O,2
814,O O O O O O O O O O B-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O I-COMMENTS_N,2
815,B-PRODUCT I-PRODUCT I-PRODUCT O I-COMMENTS_ADJ O O O O O O O O O O O O I-COMMENTS_N O O O O O O O O O O,2
815,O O O B-BANK I-BANK O O B-BANK O O O O O O O O O B-BANK I-BANK B-BANK I-BANK B-BANK I-BANK B-BANK I-BANK O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-PRODUCT O I-PRODUCT I-PRODUCT I-PRODUCT O O O,2
817,O O B-PRODUCT O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O I-PRODUCT B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O B-PRODUCT,2
818,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
819,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
820,O O O O O O O O O O O O O O O O B-COMMENTS_N O O O O O I-PRODUCT O,2
821,O B-COMMENTS_ADJ O O I-PRODUCT O O B-COMMENTS_ADJ,2
822,O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O,2
823,O O O I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N,2
824,O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
825,O O O O O O O O O O O O O O I-COMMENTS_N I-PRODUCT O O O,2
826,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O B-PRODUCT I-COMMENTS_ADJ I-PRODUCT O O O O,2
827,B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O B-COMMENTS_N O,2
828,O I-COMMENTS_ADJ B-BANK O I-BANK I-BANK O O O O O O O,2
829,B-BANK I-BANK I-BANK I-BANK O O O I-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-PRODUCT I-PRODUCT,1
830,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O I-PRODUCT B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ O O O O O B-PRODUCT O,2
831,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O,2
832,O O O O O I-PRODUCT O O O O O O O O O O O O B-COMMENTS_N I-PRODUCT O O,2
833,O O O O O O O O O O O O O O O O O O O O O,2
834,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O,2
835,B-COMMENTS_N I-COMMENTS_N O O O O O O,2
836,O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
837,O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N B-COMMENTS_N O O O,2
838,O O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O,2
839,O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ B-COMMENTS_ADJ,2
840,O O O O O O O O O O O O O O O,2
840,B-BANK I-BANK I-BANK I-BANK O O O O O O O O I-PRODUCT O O O O O O O O O O O O O O O O I-PRODUCT O O O O O O I-BANK B-COMMENTS_ADJ O B-PRODUCT I-COMMENTS_N O O O O O O O O I-BANK B-BANK I-BANK O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
842,O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O,2
843,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_N I-PRODUCT O,2
844,O O O O O O O O O O O O B-COMMENTS_N O O O B-COMMENTS_ADJ,2
845,B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ O I-COMMENTS_N,2
846,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O,2
847,O O O O O O O O O O O O O,2
848,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
849,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
850,O O O O O O B-COMMENTS_ADJ O O O O O O B-COMMENTS_N I-COMMENTS_N I-PRODUCT O O O O,0
851,O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O,2
852,O O O O O O O O O O O O O O O O,2
853,O O O O O O O O O O O O O O O B-BANK I-BANK O,2
854,O B-BANK I-BANK O O O O O B-COMMENTS_N O B-COMMENTS_ADJ O O O O O O O O O O,1
855,O I-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_ADJ O,2
856,O B-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O,2
857,O O O O B-COMMENTS_N O B-COMMENTS_N O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
858,O O O O O B-COMMENTS_N O O O O B-COMMENTS_ADJ I-PRODUCT O,2
859,O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ,2
